con_data,metric,total,min,max,min_threshold,max_threshold,target,total_metric,avg_per_pu
0,bc,18753.0,0.0,1789.4306810816497,0.0,1789.4306810816497,0,4878.353781188551,195.13415124754204
1,bc,9464.0,0.0,342.6952834305725,0.0,342.6952834305725,0,3971.4060008474194,92.35827908947486
2,bc,66264.00000000001,0.0,5244.000000000001,0.0,5244.000000000001,0,10321.254658975971,312.76529269624154
3,bc,61482.0,0.0,2701.4193730148445,0.0,2701.4193730148445,0,18335.1698564709,523.8619958991686
4,bc,46960.99999999999,0.0,1965.584293557099,0.0,1965.584293557099,0,19316.7135895757,439.0162179449022
5,bc,35687.0,0.0,1338.3333333333328,0.0,1338.3333333333328,0,11027.5718126049,290.1992582264447
6,bc,63.0,0.0,16.066666666666666,0.0,16.066666666666666,0,49.2,4.1000000000000005
7,bc,36178.0,0.0,1143.502875252406,0.0,1143.502875252406,0,14790.702143317403,343.96981728645125
8,bc,68107.0,0.0,1773.2110128958077,0.0,1773.2110128958077,0,26695.557249696994,494.36217129068507
9,bc,19487.0,0.0,1015.2828650152386,0.0,1015.2828650152386,0,7163.962379664867,130.2538614484521
10,bc,69706.99999999999,0.0,2032.3324115979283,0.0,2032.3324115979283,0,26566.889355175434,632.5449846470341
11,bc,87306.00000000003,0.0,3738.6137282153286,0.0,3738.6137282153286,0,34217.574899911895,728.0335085087637
12,bc,62262.99999999999,0.0,2189.858866493987,0.0,2189.858866493987,0,9616.057209892158,291.3956730270351
13,bc,11763.0,0.0,447.6824019360867,0.0,447.6824019360867,0,5161.996797530441,117.31810903478275
14,bc,57150.0,0.0,1919.3148887802656,0.0,1919.3148887802656,0,18569.8677624629,412.66372805473117
